x,y,z,phi
3.014406212776e-05,4.000000000000e-04,9.240636615555e-05,-1.140462835225e-14
1.516807248239e-05,4.000000000000e-04,6.745596152212e-05,-1.585115439120e-13
5.202243502422e-08,4.000000000000e-04,9.240978369302e-05,2.199739453480e-13
-1.422242657097e-05,4.000000000000e-04,6.685734475433e-05,2.199739453480e-13
-2.986173402266e-05,4.000000000000e-04,9.231058382130e-05,4.956683522076e-14
-4.410646915615e-05,4.000000000000e-04,6.772180409461e-05,6.908430587715e-14
1.639389537483e-06,4.000000000000e-04,4.444326470548e-05,-2.980261912138e-13
-6.000000000000e-05,4.000000000000e-04,9.215390309174e-05,1.838734879900e-13
-1.498844215183e-05,4.000000000000e-04,1.181597235951e-04,1.838734879900e-13
-7.492401948607e-05,4.000000000000e-04,6.730560768558e-05,4.051181004279e-14
4.502401035463e-05,4.000000000000e-04,1.181767423826e-04,-1.025852675049e-14
-8.131516293641e-19,4.000000000000e-04,1.960769515459e-04,-1.017642015609e-13
1.500000000000e-05,4.000000000000e-04,2.220577136594e-04,-1.017642015609e-13
2.736948753971e-04,4.000000000000e-04,1.342657238455e-04,6.184589533403e-15
-7.495499933535e-05,4.000000000000e-04,2.476722855149e-05,6.872825509154e-15
1.500000000000e-05,4.000000000000e-04,2.740192378865e-04,2.429450378917e-13
-2.697028293335e-04,4.000000000000e-04,1.958523231121e-04,1.664639568884e-13
2.256887078645e-04,4.000000000000e-04,2.736711347037e-04,-1.453864660376e-14
-1.950000000000e-04,4.000000000000e-04,6.617314097821e-05,-3.349283215725e-13
-2.250000000000e-04,4.000000000000e-04,6.617314097821e-05,-4.598002454716e-13
-2.380008700984e-04,4.000000000000e-04,9.166987218847e-05,5.295408094291e-15
-2.532253337582e-04,4.000000000000e-04,6.855072459832e-05,-2.463357229905e-13
2.250000000000e-04,4.000000000000e-04,2.598076211353e-05,-2.569043667630e-13
2.405475152698e-04,4.000000000000e-04,5.142212514496e-05,-2.991010021760e-14
2.724756496532e-04,4.000000000000e-04,4.880526069215e-05,-3.174137183701e-14
2.554435612459e-04,4.000000000000e-04,7.595470924393e-05,-2.569043667630e-13
2.116965162543e-04,4.000000000000e-04,4.997158102105e-05,-2.569043667630e-13
1.499994239710e-04,4.000000000000e-04,1.441203265715e-04,-1.851562361686e-13
2.692566953114e-04,4.000000000000e-04,1.954847322480e-04,1.273493300977e-13
-1.049980476596e-04,4.000000000000e-04,2.541751247257e-05,1.053335403997e-14
-2.753445437227e-04,4.000000000000e-04,1.347693585002e-04,8.702356003561e-14
-2.458605043197e-04,4.000000000000e-04,1.475637091711e-04,1.173584450106e-13
7.500000000000e-05,4.000000000000e-04,2.740192378865e-04,2.429450378917e-13
-2.249940127969e-04,4.000000000000e-04,2.534710720369e-05,-1.567062421363e-13
-1.650000000000e-04,4.000000000000e-04,2.598076211353e-05,-2.713483385101e-13
-1.200000000000e-04,4.000000000000e-04,1.960769515459e-04,-1.903772547766e-14
1.350630009305e-04,4.000000000000e-04,6.800911675737e-05,-4.478249277461e-13
-2.249788131536e-04,4.000000000000e-04,2.741155046801e-04,1.792529449035e-13
-2.253422613724e-04,4.000000000000e-04,1.190950407288e-04,4.391098918572e-14
-2.254854682006e-04,4.000000000000e-04,1.706715873809e-04,8.841021080057e-14
1.649883271758e-04,4.000000000000e-04,2.740145765711e-04,1.371293818903e-13
-1.050000000000e-04,4.000000000000e-04,1.181346652053e-04,3.812911198285e-14
1.199999039952e-04,4.000000000000e-04,1.441162438609e-04,-1.057816445982e-13
9.000000000000e-05,4.000000000000e-04,2.480384757729e-04,3.580944297039e-13
1.658965160985e-04,4.000000000000e-04,2.439762222186e-05,-2.569043667630e-13
-4.497502936242e-05,4.000000000000e-04,1.181649550585e-04,1.838734879900e-13
-1.952371213270e-04,4.000000000000e-04,1.702699954597e-04,-1.287729144611e-13
-8.998733658101e-05,4.000000000000e-04,9.234264754297e-05,1.838734879900e-13
-1.350000000000e-04,4.000000000000e-04,1.181346652053e-04,3.812911198285e-14
6.000000000000e-05,4.000000000000e-04,1.960769515459e-04,-2.059862103382e-13
4.500000000000e-05,4.000000000000e-04,2.220577136594e-04,-1.458763451621e-13
-9.000000000000e-05,4.000000000000e-04,1.960769515459e-04,-4.059095855039e-13
-1.050000000000e-04,4.000000000000e-04,2.220577136594e-04,5.118873861691e-15
2.251139845539e-04,4.000000000000e-04,1.193077251230e-04,9.757733566160e-14
6.000000000000e-05,4.000000000000e-04,2.480384757729e-04,3.580944297039e-13
3.000000000000e-05,4.000000000000e-04,2.480384757729e-04,-1.233254729457e-13
-4.500000000000e-05,4.000000000000e-04,2.740192378865e-04,4.777112980126e-14
-7.500000000000e-05,4.000000000000e-04,2.740192378865e-04,4.777112980126e-14
-9.000000000000e-05,4.000000000000e-04,2.480384757729e-04,4.777112980126e-14
-3.252606517457e-19,4.000000000000e-04,2.480384757729e-04,2.298604929608e-13
-3.000000000000e-05,4.000000000000e-04,2.480384757729e-04,-3.636967000989e-13
-1.650000000000e-04,4.000000000000e-04,2.740192378865e-04,1.231245348921e-13
-1.200000000000e-04,4.000000000000e-04,2.480384757729e-04,4.777112980126e-14
-1.800000000000e-04,4.000000000000e-04,2.480384757729e-04,4.309254339938e-14
-1.350000000000e-04,4.000000000000e-04,2.740192378865e-04,1.821379698812e-13
-2.445362801669e-04,4.000000000000e-04,2.454960034221e-04,1.110271144735e-13
-2.106097977568e-04,4.000000000000e-04,2.475457047598e-04,1.205092298456e-13
2.750216935499e-04,4.000000000000e-04,2.552589455489e-04,-2.392329794249e-14
-2.750289759301e-04,4.000000000000e-04,2.552621837947e-04,1.064904235204e-13
-2.732815287971e-04,4.000000000000e-04,4.597763972927e-05,-2.463357229905e-13
2.517691453624e-04,4.000000000000e-04,1.200000000000e-04,1.107701284762e-13
-2.539128967231e-04,4.000000000000e-04,1.141744045465e-04,2.057501096233e-14
-2.791342951090e-04,4.000000000000e-04,7.500000000000e-05,-2.463357229905e-13
1.552019523718e-05,4.000000000000e-04,2.211235322385e-05,-3.153572922408e-13
1.052996872835e-04,4.000000000000e-04,2.265213278619e-05,-2.891804826009e-13
2.255418331044e-04,4.000000000000e-04,7.389546186271e-05,-3.083507662085e-14
1.806438551853e-04,4.000000000000e-04,4.781579813908e-05,-2.569043667630e-13
-2.936004972889e-05,4.000000000000e-04,4.477153303056e-05,1.210105695853e-14
6.078205155072e-05,4.000000000000e-04,4.451054452390e-05,-3.119036267766e-13
2.498558967171e-04,4.000000000000e-04,1.742203266154e-04,1.273493300977e-13
-2.402271454525e-04,4.000000000000e-04,4.587832988690e-05,-2.463357229905e-13
-2.100188059736e-04,4.000000000000e-04,4.600617972879e-05,-1.474044619623e-13
-1.800031343289e-04,4.000000000000e-04,4.606515624302e-05,-2.713483385101e-13
-1.500005223882e-04,4.000000000000e-04,4.607498566206e-05,-2.713483385101e-13
-1.200000000000e-04,4.000000000000e-04,4.607695154587e-05,-2.713483385101e-13
2.799038105677e-04,4.000000000000e-04,7.500000000000e-05,1.483168608612e-13
-5.963605498170e-05,4.000000000000e-04,4.568697961573e-05,-8.623341234663e-13
-8.991885357713e-05,4.000000000000e-04,4.590457014157e-05,-9.185583799918e-14
1.503875733370e-04,4.000000000000e-04,4.674969517728e-05,-5.141620625726e-13
-1.444520952299e-05,4.000000000000e-04,2.246765062436e-05,-3.138650667329e-13
7.569479740486e-05,4.000000000000e-04,2.226654602782e-05,-2.445055343820e-13
3.090931057666e-05,4.000000000000e-04,4.471129283264e-05,-2.977542984570e-13
1.200000000000e-04,4.000000000000e-04,4.612206068144e-05,-3.179297527424e-13
1.954913033680e-04,4.000000000000e-04,7.172837688297e-05,-7.927808925954e-14
2.400149639315e-04,4.000000000000e-04,9.788313516035e-05,-5.687388207794e-15
2.499142584097e-04,4.000000000000e-04,2.172135667190e-04,1.273493300977e-13
-2.497788568297e-04,4.000000000000e-04,2.190432852446e-04,1.664639568884e-13
-2.511329361214e-04,4.000000000000e-04,1.745710627001e-04,1.002549664590e-13
2.780384757729e-04,4.000000000000e-04,2.196152422707e-05,-3.195722924695e-14
2.780384757729e-04,4.000000000000e-04,2.780384757729e-04,-1.137899421846e-14
-2.780384757729e-04,4.000000000000e-04,2.780384757729e-04,8.609906890405e-14
-2.781912220633e-04,4.000000000000e-04,2.180877793665e-05,1.416531165719e-13
-2.608060900388e-04,4.000000000000e-04,8.912286764875e-05,-2.463357229905e-13
2.061635303726e-04,2.260029834823e-04,0.000000000000e+00,-1.716124890433e-13
-2.061635303726e-04,2.260029834823e-04,0.000000000000e+00,-9.895861537121e-14
2.061635303726e-04,-2.260029834823e-04,0.000000000000e+00,5.288373992314e-14
-2.061635303726e-04,-2.260029834823e-04,0.000000000000e+00,-7.263600921868e-14
-1.376669526923e-04,4.131227450692e-07,0.000000000000e+00,-4.594083846423e-13
1.376517417493e-04,-4.197636183477e-07,0.000000000000e+00,-6.350083700944e-13
-1.340164621344e-04,-8.799546238737e-05,0.000000000000e+00,1.120517235730e-13
1.342969008902e-04,8.810157209778e-05,0.000000000000e+00,1.333710056582e-13
1.340167221835e-04,-8.799502197160e-05,0.000000000000e+00,-3.089486167323e-12
-1.340176606698e-04,8.799555230535e-05,0.000000000000e+00,-9.135372789446e-13
2.747144695119e-04,1.182398016084e-04,0.000000000000e+00,6.948156351611e-15
-2.751646426361e-04,-1.193029688891e-04,0.000000000000e+00,-1.418081374444e-13
2.751663732777e-04,-1.193059664483e-04,0.000000000000e+00,1.122478394940e-13
-2.751436853059e-04,1.192494423500e-04,0.000000000000e+00,-4.469114775036e-14
-2.760455461628e-04,3.080773373225e-05,0.000000000000e+00,-1.305292832491e-13
2.764704932248e-04,-3.074862381906e-05,0.000000000000e+00,8.860510486901e-15
2.756466879087e-04,5.547703903443e-05,0.000000000000e+00,4.760450635519e-14
-2.760729904666e-04,-3.058286748614e-05,0.000000000000e+00,-1.786973208497e-13
1.348745507682e-04,-1.459419940753e-04,0.000000000000e+00,2.266987005871e-13
1.348755093944e-04,1.459204889408e-04,0.000000000000e+00,7.625018409014e-13
-1.348745507682e-04,1.459419940753e-04,0.000000000000e+00,-2.280145203605e-12
-1.348688378487e-04,-1.459320990085e-04,0.000000000000e+00,3.810752732441e-14
-2.745510512466e-04,1.792599328416e-04,0.000000000000e+00,3.823608249143e-14
2.745960312911e-04,1.793221327170e-04,0.000000000000e+00,6.948156351611e-15
2.745766198010e-04,-1.793149384198e-04,0.000000000000e+00,-1.989509763568e-13
-2.745960312911e-04,-1.793221327170e-04,0.000000000000e+00,-1.418081374444e-13
-2.340449151631e-04,2.238379957161e-04,0.000000000000e+00,1.688757757289e-13
-2.199986514391e-04,2.018181816542e-04,0.000000000000e+00,-9.895861537121e-14
-1.918559157831e-04,2.018685532409e-04,0.000000000000e+00,-1.630638214420e-13
-2.051668478538e-04,1.775033714419e-04,0.000000000000e+00,-1.630638214420e-13
2.340449151631e-04,2.238379957161e-04,0.000000000000e+00,1.523031910485e-14
2.199986514391e-04,2.018181816542e-04,0.000000000000e+00,6.200228285413e-13
1.918559157831e-04,2.018685532409e-04,0.000000000000e+00,-4.694920303345e-13
2.051669428785e-04,1.775033164966e-04,0.000000000000e+00,2.802638285526e-13
2.340449151631e-04,-2.238379957161e-04,0.000000000000e+00,-9.796195439612e-14
2.199986514391e-04,-2.018181816542e-04,0.000000000000e+00,-4.438226358039e-13
1.918559157831e-04,-2.018685532409e-04,0.000000000000e+00,2.927497843858e-13
2.051622514608e-04,-1.775060291719e-04,0.000000000000e+00,3.135667538764e-13
-2.340449151631e-04,-2.238379957161e-04,0.000000000000e+00,-7.708640134172e-14
-2.199986514391e-04,-2.018181816542e-04,0.000000000000e+00,-7.708640134172e-14
-1.918559157831e-04,-2.018685532409e-04,0.000000000000e+00,-7.263600921868e-14
-2.051669428785e-04,-1.775033164966e-04,0.000000000000e+00,-7.263600921868e-14
-1.512500000000e-04,-2.261843013959e-04,0.000000000000e+00,-8.152171896129e-14
1.512500000000e-04,-2.261843013959e-04,0.000000000000e+00,-6.732421636033e-13
1.512500000000e-04,2.261843013959e-04,0.000000000000e+00,-3.946621889154e-13
-1.512500000000e-04,2.261843013959e-04,0.000000000000e+00,-5.051093354227e-13
-2.435052139459e-04,-2.658825822313e-04,0.000000000000e+00,-4.548942713010e-14
2.435052139459e-04,-2.658825822313e-04,0.000000000000e+00,-1.057188106749e-13
2.435052139459e-04,2.658825822313e-04,0.000000000000e+00,6.200228285413e-13
-2.435052139459e-04,2.658825822313e-04,0.000000000000e+00,5.282969278731e-14
2.742226699165e-04,3.560366996435e-04,0.000000000000e+00,-3.254848902314e-14
-2.742226699165e-04,3.560366996435e-04,0.000000000000e+00,-4.598002454716e-13
-2.742226699165e-04,-3.560366996435e-04,0.000000000000e+00,-1.220030090264e-13
2.742226699165e-04,-3.560366996435e-04,0.000000000000e+00,-2.083548193915e-14
-1.786303896048e-04,-1.780315135689e-04,0.000000000000e+00,-7.263600921868e-14
-1.915349672875e-04,-1.525249902580e-04,0.000000000000e+00,6.634992068076e-14
-2.226931792021e-04,-1.508945024825e-04,0.000000000000e+00,6.618200255421e-14
-2.056189345796e-04,-1.271531823150e-04,0.000000000000e+00,7.668759930918e-14
1.786303896048e-04,1.780315135689e-04,0.000000000000e+00,3.421111023975e-14
1.915388980686e-04,1.525272172800e-04,0.000000000000e+00,2.802638285526e-13
2.226936071724e-04,1.508957318873e-04,0.000000000000e+00,6.948156351611e-15
2.056189345796e-04,1.271531823150e-04,0.000000000000e+00,1.333710056582e-13
1.786352980825e-04,-1.780350191276e-04,0.000000000000e+00,3.135667538764e-13
1.915350034641e-04,-1.525260266303e-04,0.000000000000e+00,3.263101046569e-13
2.226718545324e-04,-1.508911966705e-04,0.000000000000e+00,-1.989509763568e-13
2.056189345796e-04,-1.271531823150e-04,0.000000000000e+00,3.912882108624e-13
-1.786360641480e-04,1.780345761726e-04,0.000000000000e+00,-1.630638214420e-13
-1.915358972072e-04,1.525255098495e-04,0.000000000000e+00,3.129790169298e-13
-2.226531821382e-04,1.508387435393e-04,0.000000000000e+00,3.823608249143e-14
-2.056189345796e-04,1.271531823150e-04,0.000000000000e+00,1.679962460299e-13
1.777757003548e-04,1.280647855866e-04,0.000000000000e+00,-1.209444441882e-14
1.911099873419e-04,1.020169795153e-04,0.000000000000e+00,6.689230241189e-14
2.191502166275e-04,1.011335877440e-04,0.000000000000e+00,-6.835885164872e-16
2.051516832263e-04,7.631506387614e-05,0.000000000000e+00,6.689230241189e-14
-1.777686993660e-04,-1.280511934885e-04,0.000000000000e+00,6.634992068076e-14
-1.911207462607e-04,-1.019721242813e-04,0.000000000000e+00,1.099349213326e-13
-2.191727452845e-04,-1.011109448252e-04,0.000000000000e+00,-1.418081374444e-13
-2.053179897627e-04,-7.623586989892e-05,0.000000000000e+00,-8.941790435391e-14
-2.346995679751e-04,-7.610024834131e-05,0.000000000000e+00,4.482662084075e-14
-2.200235050943e-04,-5.072878466354e-05,0.000000000000e+00,3.276236861427e-13
-1.905909999832e-04,-5.086093297771e-05,0.000000000000e+00,1.120517235730e-13
-2.052307688056e-04,-2.534898702372e-05,0.000000000000e+00,3.276236861427e-13
1.777687053955e-04,-1.280513662172e-04,0.000000000000e+00,4.281985531083e-13
1.911207472656e-04,-1.019721530694e-04,0.000000000000e+00,4.281985531083e-13
2.191727454520e-04,-1.011109496233e-04,0.000000000000e+00,3.912882108624e-13
2.053179899580e-04,-7.623587549661e-05,0.000000000000e+00,4.364494483999e-13
2.347028994812e-04,-7.610567443588e-05,0.000000000000e+00,4.364494483999e-13
2.200236788461e-04,-5.072991450759e-05,0.000000000000e+00,4.364494483999e-13
1.905928006036e-04,-5.086141077334e-05,0.000000000000e+00,-2.436250434521e-14
2.052250885864e-04,-2.530092887866e-05,0.000000000000e+00,-2.436250434521e-14
-1.777688543526e-04,1.280512800871e-04,0.000000000000e+00,-1.630638214420e-13
-1.911207727720e-04,1.019721398723e-04,0.000000000000e+00,1.679962460299e-13
-2.191637507283e-04,1.011060849775e-04,0.000000000000e+00,1.679962460299e-13
-2.053175114919e-04,7.623638604698e-05,0.000000000000e+00,1.679962460299e-13
-2.346970054055e-04,7.610040870912e-05,0.000000000000e+00,2.555313103570e-14
-2.200221338514e-04,5.073432367394e-05,0.000000000000e+00,1.640940486412e-13
-1.905957768109e-04,5.086734265468e-05,0.000000000000e+00,1.679962460299e-13
-2.052319654000e-04,2.535903626374e-05,0.000000000000e+00,3.276236861427e-13
-1.775527158053e-04,2.488405449446e-05,0.000000000000e+00,-5.512566969850e-13
1.775485256542e-04,-2.484232821419e-05,0.000000000000e+00,-2.436250434521e-14
1.910190583588e-04,5.334474386607e-08,0.000000000000e+00,9.051408523573e-15
2.199698826456e-04,2.581444934348e-07,0.000000000000e+00,-2.009807760666e-14
2.050417262865e-04,2.570459610285e-05,0.000000000000e+00,5.474507120094e-14
1.776638629363e-04,2.414316546207e-05,0.000000000000e+00,2.138247550697e-13
2.342865176301e-04,2.565218449890e-05,0.000000000000e+00,9.051408523573e-15
-1.775192217163e-04,-2.420505354564e-05,0.000000000000e+00,1.095873795260e-13
1.602411436226e-04,-4.773166695434e-05,0.000000000000e+00,-6.350083700944e-13
-1.602438529603e-04,4.774159748424e-05,0.000000000000e+00,-5.512566969850e-13
-1.602116613214e-04,-4.739520414628e-05,0.000000000000e+00,1.120517235730e-13
2.743399880360e-04,2.962962962963e-04,0.000000000000e+00,-8.013633482223e-14
-2.743399880360e-04,-2.962962962963e-04,0.000000000000e+00,-3.321781789577e-13
-2.743399880360e-04,2.962962962963e-04,0.000000000000e+00,5.282969278731e-14
2.743399880360e-04,-2.962962962963e-04,0.000000000000e+00,2.350366019365e-14
1.772305992306e-04,7.585912587830e-05,0.000000000000e+00,9.718076769309e-14
-2.767116737150e-04,2.352373348018e-04,0.000000000000e+00,5.282969278731e-14
2.767116737150e-04,2.352373348018e-04,0.000000000000e+00,2.437672836588e-13
2.767116737150e-04,-2.352373348018e-04,0.000000000000e+00,-1.228726775433e-13
-2.767116737150e-04,-2.352373348018e-04,0.000000000000e+00,-7.708640134172e-14
2.331397675474e-04,7.590067255014e-05,0.000000000000e+00,5.297867682965e-14
-2.461034830478e-04,3.209643383889e-04,0.000000000000e+00,-4.598002454716e-13
2.461034830478e-04,-3.209643383889e-04,0.000000000000e+00,9.578262618665e-14
2.461034830478e-04,3.209643383889e-04,0.000000000000e+00,-4.115640382081e-14
-2.461034830478e-04,-3.209643383889e-04,0.000000000000e+00,-3.321781789577e-13
-2.328463613687e-04,2.468109157966e-05,0.000000000000e+00,1.640940486412e-13
-2.328738136383e-04,-2.414295675392e-05,0.000000000000e+00,-1.786973208497e-13
2.475317318987e-04,1.116786467907e-06,0.000000000000e+00,8.860510486901e-15
-2.489130372326e-04,1.965333965426e-04,0.000000000000e+00,1.688757757289e-13
2.489462402260e-04,1.965718573056e-04,0.000000000000e+00,1.814219280401e-13
2.489228075207e-04,-1.965669881586e-04,0.000000000000e+00,-4.438226358039e-13
-2.489462402260e-04,-1.965718573056e-04,0.000000000000e+00,-7.708640134172e-14
2.611449820412e-04,2.708123571360e-05,0.000000000000e+00,1.142556253140e-13
2.518165791081e-04,-4.764460918043e-05,0.000000000000e+00,1.565110633744e-13
2.649851700912e-04,-7.525765468076e-05,0.000000000000e+00,2.028983803693e-14
2.728899911930e-04,2.665894132611e-04,0.000000000000e+00,1.381615933121e-13
-2.728899911930e-04,-2.665894132611e-04,0.000000000000e+00,-7.708640134172e-14
-2.728899911930e-04,2.665894132611e-04,0.000000000000e+00,5.282969278731e-14
2.728899911930e-04,-2.665894132611e-04,0.000000000000e+00,-1.363780906294e-13
2.745344622096e-04,-1.484823738773e-04,0.000000000000e+00,1.263035375671e-13
2.498677899491e-04,-1.344286887058e-04,0.000000000000e+00,1.861751155688e-13
-2.745504324227e-04,-1.484880122728e-04,0.000000000000e+00,-1.418081374444e-13
-2.498931288127e-04,-1.344368741111e-04,0.000000000000e+00,-1.418081374444e-13
-2.745497870226e-04,1.484825029116e-04,0.000000000000e+00,3.823608249143e-14
-2.498429877052e-04,1.343781632664e-04,0.000000000000e+00,3.823608249143e-14
-2.497736199855e-04,1.642224075360e-04,0.000000000000e+00,3.823608249143e-14
2.745238293932e-04,1.483848392164e-04,0.000000000000e+00,6.948156351611e-15
2.498072346817e-04,1.342468667729e-04,0.000000000000e+00,6.948156351611e-15
2.498338530086e-04,1.642731231854e-04,0.000000000000e+00,6.948156351611e-15
-2.498471945789e-04,-1.643078792556e-04,0.000000000000e+00,-1.418081374444e-13
2.497980098281e-04,-1.642940084359e-04,0.000000000000e+00,-1.989509763568e-13
2.489564638562e-04,1.020361081127e-04,0.000000000000e+00,2.486321281167e-14
-2.498105097616e-04,1.026915841784e-04,0.000000000000e+00,-2.133127140091e-15
-2.648597597751e-04,7.555709932569e-05,0.000000000000e+00,-1.305292832491e-13
-2.498207971910e-04,-1.027025628645e-04,0.000000000000e+00,7.219597140830e-14
-2.648625429025e-04,-7.555838256240e-05,0.000000000000e+00,-8.941790435391e-14
1.347819507345e-04,1.729432171067e-04,0.000000000000e+00,-2.937075540275e-12
1.340553253925e-04,-1.171768406706e-04,0.000000000000e+00,-2.090286533265e-12
1.347787018322e-04,-1.729601997093e-04,0.000000000000e+00,-2.090286533265e-12
-1.347787018322e-04,1.729601997093e-04,0.000000000000e+00,1.792065200923e-13
-1.347808388102e-04,-1.729451521179e-04,0.000000000000e+00,-3.378934159486e-14
1.341084790821e-04,1.171959431802e-04,0.000000000000e+00,-3.342913896985e-13
-1.605827993295e-04,-1.023112211582e-04,0.000000000000e+00,1.120517235730e-13
1.616169669208e-04,-1.020948682783e-04,0.000000000000e+00,4.281985531083e-13
-1.605829568641e-04,1.023112965218e-04,0.000000000000e+00,1.679962460299e-13
-1.338831467975e-04,1.172130004335e-04,0.000000000000e+00,-8.516790116722e-14
-1.338819686326e-04,-1.172113237088e-04,0.000000000000e+00,1.187206279444e-12
-2.528558503888e-04,3.745147146416e-04,0.000000000000e+00,1.180210780837e-13
2.528558503888e-04,3.745147146416e-04,0.000000000000e+00,-3.131993740666e-14
-2.528558503888e-04,-3.745147146416e-04,0.000000000000e+00,1.141713931631e-13
2.528558503888e-04,-3.745147146416e-04,0.000000000000e+00,6.236207474413e-14
-2.728576558254e-04,3.582549115240e-07,0.000000000000e+00,-1.786973208497e-13
-1.768094973164e-04,7.533048551702e-05,0.000000000000e+00,1.744352931093e-13
1.769808056144e-04,-7.529115718195e-05,0.000000000000e+00,1.095411794729e-13
-1.768033583220e-04,-7.527149391279e-05,0.000000000000e+00,4.750560837674e-14
1.344896730168e-04,-3.111390514801e-05,0.000000000000e+00,-6.350083700944e-13
-1.344944709371e-04,3.111756452377e-05,0.000000000000e+00,-5.512566969850e-13
-1.344579545389e-04,-3.063232533830e-05,0.000000000000e+00,1.120517235730e-13
1.349935611048e-04,3.108472700030e-05,0.000000000000e+00,-6.350083700944e-13
1.351151165980e-04,5.915412132707e-05,0.000000000000e+00,1.333710056582e-13
2.498634163571e-04,-1.026407966952e-04,0.000000000000e+00,1.055818756391e-13
2.333194200452e-04,-2.372312877148e-05,0.000000000000e+00,8.860510486901e-15
1.611270497574e-04,1.022177981002e-04,0.000000000000e+00,1.333710056582e-13
-2.515503683733e-04,4.754487228881e-05,0.000000000000e+00,-1.305292832491e-13
-2.515822327763e-04,-4.723988252376e-05,0.000000000000e+00,-1.786973208497e-13
-1.911046313506e-04,2.208403803689e-07,0.000000000000e+00,-5.512566969850e-13
1.911438498860e-04,5.052767946238e-05,0.000000000000e+00,-2.769489496836e-14
-1.787500000000e-04,-2.261843013959e-04,0.000000000000e+00,-7.263600921868e-14
-2.194567389457e-04,1.459274471484e-07,0.000000000000e+00,5.646339661986e-14
1.787500000000e-04,2.261843013959e-04,0.000000000000e+00,-4.960164749199e-13
1.787500000000e-04,-2.261843013959e-04,0.000000000000e+00,-4.438226358039e-13
-1.787500000000e-04,2.261843013959e-04,0.000000000000e+00,-9.895861537121e-14
2.196404134869e-04,5.094570725970e-05,0.000000000000e+00,4.343807666514e-14
2.453818747600e-04,2.936868592157e-04,0.000000000000e+00,7.887859559480e-14
-2.453818747600e-04,2.936868592157e-04,0.000000000000e+00,2.181152240205e-13
-2.453818747600e-04,-2.936868592157e-04,0.000000000000e+00,-1.051800854127e-13
2.453818747600e-04,-2.936868592157e-04,0.000000000000e+00,-1.457893602827e-13
-2.739109474793e-04,3.274966615441e-04,0.000000000000e+00,1.739953265728e-13
2.739109474793e-04,3.274966615441e-04,0.000000000000e+00,-3.710908498352e-14
2.739109474793e-04,-3.274966615441e-04,0.000000000000e+00,7.092902335742e-14
-2.739109474793e-04,-3.274966615441e-04,0.000000000000e+00,-3.321781789577e-13
-1.610862452847e-04,-1.558589308725e-04,0.000000000000e+00,1.748737432133e-14
1.610900692418e-04,1.558571977344e-04,0.000000000000e+00,7.625018409014e-13
1.610923408432e-04,-1.558657848718e-04,0.000000000000e+00,-2.090286533265e-12
-1.610925992383e-04,1.558656354623e-04,0.000000000000e+00,1.192671210678e-13
2.761479512104e-04,8.803435312470e-05,0.000000000000e+00,5.223548274299e-14
-1.652009789485e-04,-2.030246979665e-04,0.000000000000e+00,-7.263600921868e-14
1.651987078967e-04,-2.030386806399e-04,0.000000000000e+00,1.904521892581e-13
1.652009789485e-04,2.030246979665e-04,0.000000000000e+00,-4.623743956644e-13
-1.651988355743e-04,2.030386068141e-04,0.000000000000e+00,-1.630638214420e-13
-2.759194955849e-04,2.074074074074e-04,0.000000000000e+00,3.823608249143e-14
2.759194955849e-04,-2.074074074074e-04,0.000000000000e+00,-4.438226358039e-13
-2.759194955849e-04,-2.074074074074e-04,0.000000000000e+00,-7.708640134172e-14
2.759194955849e-04,2.074074074074e-04,0.000000000000e+00,6.948156351611e-15
-1.340695372173e-04,5.882352941176e-05,0.000000000000e+00,-9.135372789446e-13
1.340648339824e-04,-5.882352941176e-05,0.000000000000e+00,9.966109976694e-14
-1.340625057291e-04,-5.882352941176e-05,0.000000000000e+00,1.120517235730e-13
-1.353322631667e-04,-2.039185456975e-04,0.000000000000e+00,-3.107566147639e-13
1.353323210553e-04,2.039184449576e-04,0.000000000000e+00,-5.725404423781e-13
-1.353003379396e-04,2.039604566352e-04,0.000000000000e+00,-1.712979396726e-12
1.353003312925e-04,-2.039604604786e-04,0.000000000000e+00,2.720881977153e-13
1.605775000493e-04,4.762583992803e-05,0.000000000000e+00,9.051408523573e-15
2.469047424334e-04,5.162203854528e-05,0.000000000000e+00,6.805671848971e-14
1.648348486240e-04,-6.660000438337e-07,0.000000000000e+00,-6.350083700944e-13
-1.648423322034e-04,6.927513562862e-07,0.000000000000e+00,-5.512566969850e-13
2.763813597686e-04,2.618245734110e-07,0.000000000000e+00,8.860510486901e-15
-2.454604100394e-04,5.484657991504e-07,0.000000000000e+00,-1.786973208497e-13
2.304392270269e-04,1.793606731274e-04,0.000000000000e+00,6.948156351611e-15
-2.304392270269e-04,-1.793606731274e-04,0.000000000000e+00,-1.418081374444e-13
-2.304386568788e-04,1.793610027989e-04,0.000000000000e+00,3.823608249143e-14
2.304110785206e-04,-1.793769491792e-04,0.000000000000e+00,8.081152477877e-14
2.786544484848e-04,-5.443388123975e-05,0.000000000000e+00,1.586464049176e-13
-2.784911348622e-04,5.448564477305e-05,0.000000000000e+00,-1.305292832491e-13
-2.785035532291e-04,-5.437993021817e-05,0.000000000000e+00,-1.786973208497e-13
-2.512531200232e-04,2.422101019597e-04,0.000000000000e+00,-9.895861537121e-14
2.512531200232e-04,2.422101019597e-04,0.000000000000e+00,-2.933655347032e-15
2.512531200232e-04,-2.422101019597e-04,0.000000000000e+00,-1.162834146520e-13
